Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2012,-678,-8990,,89,201201,148,60.9882,-172.16952,61.01315,-172.17497,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,2.791,16.55,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04619105,0,0,3-Oct-19
EBS_SHELF,2012,-678,-8994,,89,201201,152,60.67803,-173.4695,60.65327,-173.4637,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.771,17.14,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04749494,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9002,,89,201201,160,59.83963,-174.22082,59.82423,-174.2657,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,104,106,3.052,17.069,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052094588,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9003,,89,201201,161,59.67938,-174.45995,59.65412,-174.46072,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,2.807,17.366,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048746362,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9007,,89,201201,165,59.00132,-173.70413,59.0022,-173.75205,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,2.762,17.378,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047998036,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9009,,89,201201,167,58.67652,-174.28082,58.66237,-174.25797,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,155,156,2.063,18.37,74120,weathervane scallop,Patinopecten caurinus,0,0,0.03789731,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9016,,89,201201,174,58.01015,-173.50263,57.9843,-173.5028,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,117,2.88,18.059,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05200992,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9058,,89,201201,12,57.9889,-160.81807,58.0057,-160.85677,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,43,45,2.957,16.2,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0479034,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6712,,89,201001,99,57.15438,-168.63488,57.1811,-168.63198,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,74,76,2.985,17.225,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051416625,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6720,,89,201001,107,57.18548,-169.3175,57.16112,-169.30235,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,71,73,2.863,16.764,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047995332,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6727,,89,201001,114,56.84522,-169.91827,56.83722,-169.88878,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.016,16.764,74120,weathervane scallop,Patinopecten caurinus,0,0,0.033796224,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6740,,89,201001,127,58.99968,-171.75587,59.00015,-171.80635,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,2.918,18.326,74120,weathervane scallop,Patinopecten caurinus,0,0,0.053475268,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6743,,89,201001,130,58.66598,-176.18288,58.66518,-176.23513,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,137,139,3.044,18.168,74120,weathervane scallop,Patinopecten caurinus,0,0,0.055303392,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6744,,89,201001,131,58.66548,-176.8137,58.6646,-176.86638,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,3.072,18.262,74120,weathervane scallop,Patinopecten caurinus,0,0,0.056100864,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9069,,89,201201,23,56.647,-162.18733,56.67043,-162.2082,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,71,72,2.902,17.508,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050808216,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9090,,89,201201,75,57.6808,-165.89547,57.65625,-165.8786,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,65,2.911,16.518,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048083898,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9096,-256459,89,201201,81,55.68322,-165.79825,55.6542,-165.80297,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,3.239,19.366,74120,weathervane scallop,Patinopecten caurinus,0.226,1,0.062726474,3.602944428,15.94223198,3-Oct-19
EBS_SHELF,2012,-678,-9111,,89,201201,44,56.02062,-163.38237,55.99547,-163.39522,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,86,88,2.909,15.721,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045732389,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9113,,89,201201,46,55.35045,-163.41882,55.32683,-163.43433,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,50,52,2.804,14.904,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041790816,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9124,,89,201201,57,57.65488,-164.61937,57.67975,-164.62975,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,51,52,2.829,15.604,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044143716,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6147,,162,201001,28,57.01523,-162.79528,56.9911,-162.78235,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,2.797,16.61,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04645817,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6148,,162,201001,29,56.69098,-162.79222,56.66612,-162.79245,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.768,16.753,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046372304,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6149,,162,201001,30,56.34408,-162.79568,56.31873,-162.7977,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.821,16.653,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046978113,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6170,,162,201001,51,56.67988,-165.21595,56.65468,-165.21633,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.805,17.031,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047771955,0,0,3-Oct-19
EBS_SHELF,2012,-678,-9234,-253023,89,201201,177,55.65605,-168.17877,55.67773,-168.21155,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,134,137,3.174,18.911,74120,weathervane scallop,Patinopecten caurinus,0.286,1,0.060023514,4.764799342,16.66013756,3-Oct-19
EBS_SHELF,2012,-678,-9263,,89,201201,199,61.31603,-175.00437,61.3446,-175.00545,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,85,87,3.179,17.017,74120,weathervane scallop,Patinopecten caurinus,0,0,0.054097043,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8486,,162,201201,15,58.33852,-161.4044,58.33442,-161.43472,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,31,34,1.838,14.844,74120,weathervane scallop,Patinopecten caurinus,0,0,0.027283272,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6181,,162,201001,62,57.6477,-166.50762,57.67213,-166.50607,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.727,16.959,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046247193,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6188,,162,201001,69,59.9905,-167.96555,60.01613,-167.98022,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,22,25,2.981,14.49,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04319469,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8503,,162,201201,32,57.995,-163.35405,58.003,-163.39993,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,43,2.867,15.415,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044194805,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8510,,162,201201,39,57.67048,-164.01453,57.6516,-163.98713,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,49,51,2.67,15.64,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0417588,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8518,,162,201201,49,54.66435,-165.15202,54.68872,-165.15998,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.76,17.648,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04870848,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8550,,162,201201,79,57.34655,-166.48855,57.32252,-166.48668,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.68,17.054,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04570472,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8554,,162,201201,83,56.01282,-166.4,55.98837,-166.40215,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,122,124,2.726,19.455,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05303433,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6553,,162,201001,109,57.01075,-171.98375,57.01155,-172.02915,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,114,116,2.767,17.563,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048596821,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6565,,162,201001,122,58.6543,-174.25568,58.67717,-174.27765,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,153,155,2.846,18.099,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051509754,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6566,,162,201001,123,58.68483,-174.9437,58.69243,-174.8972,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,190,192,2.834,18.382,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052094588,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6580,,162,201001,137,57.49643,-170.55735,57.49792,-170.60425,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.824,16.502,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046601648,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6581,,162,201001,138,56.66407,-170.11192,56.66362,-170.1574,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.797,17.654,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049378238,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6586,,162,201001,143,57.85343,-170.59793,57.83128,-170.62083,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.817,17.237,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048556629,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8560,,162,201201,89,55.99185,-167.60747,56.01587,-167.61297,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,131,133,2.691,18.92,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05091372,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8570,,162,201201,99,58.31388,-165.92562,58.33808,-165.91917,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,44,2.717,15.123,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041089191,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8580,,162,201201,109,59.65193,-167.94428,59.67378,-167.96365,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,32,35,2.666,11.74,74120,weathervane scallop,Patinopecten caurinus,0,0,0.03129884,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8599,,162,201201,127,57.1761,-169.3107,57.15322,-169.32952,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,71,73,2.783,17.27,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04806241,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8601,,162,201201,129,56.82278,-169.29963,56.84652,-169.30482,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,77,79,2.659,17.169,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045652371,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8602,,162,201201,130,57.00663,-169.55807,56.98837,-169.5919,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.895,16.65,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04820175,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6594,,162,201001,151,59.9843,-169.94433,60.00953,-169.94527,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,51,53,2.805,16.541,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046397505,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6595,,162,201001,152,60.31777,-170.00193,60.34235,-170.00888,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,50,53,2.757,16.401,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045217557,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6601,,162,201001,158,59.65173,-170.57697,59.67632,-170.57968,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.737,17.378,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047563586,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6602,,162,201001,159,59.98402,-170.62533,60.00997,-170.62337,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,65,2.888,17.566,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050730608,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6612,,162,201001,169,59.65462,-171.22643,59.68033,-171.2229,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.866,18.317,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052496522,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6615,,162,201001,172,60.97103,-171.48815,60.99615,-171.48445,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.801,18.326,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051331126,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6619,,162,201001,176,62.0014,-174.4502,62.00113,-174.5047,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,70,72,2.869,17.396,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049909124,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6879,,162,201001,190,59.98373,-172.55498,59.99227,-172.60243,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,65,2.823,17.432,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049210536,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6883,,162,201001,194,59.99862,-173.23338,59.99767,-173.25383,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,2.1,Y,Wing damaged,72,75,1.152,17.444,74120,weathervane scallop,Patinopecten caurinus,0,0,0.020095488,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8618,,162,201201,151,60.64673,-171.42822,60.67052,-171.42967,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,2.65,18.37,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0486805,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8619,,162,201201,152,60.96502,-171.49368,60.98872,-171.48615,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.665,17.876,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04763954,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8622,,162,201201,144,58.65705,-170.43622,58.6833,-170.43958,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,71,73,2.925,17.117,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050067225,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8914,,162,201201,171,58.69598,-172.36335,58.6719,-172.36123,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,99,101,2.676,17.558,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046985208,0,0,3-Oct-19
EBS_SHELF,2012,-679,-8918,,162,201201,174,58.32972,-172.27738,58.3285,-172.32293,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,2.685,17.354,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04659549,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6897,,162,201001,208,59.99672,-177.18663,59.99623,-177.23443,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,2.675,17.362,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04644335,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6900,,162,201001,211,60.66818,-177.53253,60.66735,-177.48177,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,144,147,2.786,18.177,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050641122,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6910,,162,201001,221,59.99492,-175.89982,60.01138,-175.95087,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,126,129,3.394,17.222,74120,weathervane scallop,Patinopecten caurinus,0,0,0.058451468,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6911,,162,201001,222,60.3243,-176.02635,60.34828,-176.02433,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,118,121,2.67,17.265,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04609755,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6917,,162,201001,228,60.6509,-172.11045,60.67492,-172.12528,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,2.792,19.724,74120,weathervane scallop,Patinopecten caurinus,0,0,0.055069408,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6922,,162,201001,233,60.99675,-173.4656,60.99227,-173.51757,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.866,18.537,74120,weathervane scallop,Patinopecten caurinus,0,0,0.053127042,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6930,,162,201001,241,61.65138,-176.4683,61.67535,-176.46165,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,103,105,2.688,19.061,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051235968,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6933,,162,201001,243,61.65203,-175.76925,61.67507,-175.7869,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,93,95,2.729,18.074,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049323946,0,0,3-Oct-19
EBS_SHELF,2012,-679,-9032,,162,201201,197,60.31698,-175.38277,60.34188,-175.39567,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,2.865,18.092,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05183358,0,0,3-Oct-19
EBS_SHELF,2012,-679,-9223,,162,201201,207,61.64767,-173.65258,61.67075,-173.66458,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,69,71,2.653,17.404,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046172812,0,0,3-Oct-19
EBS_SHELF,2013,-682,-9875,,89,201301,14,56.6732,-161.57696,56.6857,-161.58497,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,87,89,1.474,15.02,74120,weathervane scallop,Patinopecten caurinus,0,0,0.02213948,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4955,,89,200901,5,57.97782,-159.00011,58.00289,-158.99139,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,37,39,2.831,15.6,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0441636,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4978,,89,200901,29,55.32518,-164.0352,55.35067,-164.0195,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,3.004,16.126,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048442504,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4981,-117999,89,200901,32,55.63505,-164.58321,55.66156,-164.5842,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,94,96,2.947,16.727,74120,weathervane scallop,Patinopecten caurinus,11.94,0,0.049294469,242.217844,0,3-Oct-19
EBS_SHELF,2011,-663,-7506,,89,201101,15,56.98388,-161.56253,57.00932,-161.56557,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,69,2.834,15.294,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043343196,0,0,3-Oct-19
EBS_SHELF,2011,-663,-7514,,89,201101,23,58.01307,-162.75437,58.00117,-162.76083,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,37,40,1.376,14.64,74120,weathervane scallop,Patinopecten caurinus,0,0,0.02014464,0,0,3-Oct-19
EBS_SHELF,2011,-663,-7519,,89,201101,28,56.00068,-162.79988,56.00175,-162.84643,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,78,2.915,16.088,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04689652,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4998,,89,200901,49,57.35089,-165.239,57.32436,-165.2359,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.956,17.253,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050999868,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5000,-118699,89,200901,51,55.99698,-165.14011,56.00257,-165.186,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,94,96,2.941,17.579,74120,weathervane scallop,Patinopecten caurinus,0.272,1,0.051699839,5.261138241,19.34242,3-Oct-19
EBS_SHELF,2009,-634,-5008,,89,200901,59,56.65361,-166.44479,56.67984,-166.4491,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,82,84,2.926,17.54,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05132204,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5012,,89,200901,63,58.65499,-166.5611,58.68059,-166.5584,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,40,43,2.848,15.689,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044682272,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5198,,89,200901,80,56.99063,-167.6994,57.01767,-167.6994,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,3.003,16.784,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050402352,0,0,3-Oct-19
