haul_id,ager_id,ager_name,date_aged,shell_source,shell_num,shell_height,tot_annuli,code_let,code_num,annulus,annulus_height
DS03040924200309050429,1,Charlette Fullinck,,R,1,130,11,,,,
DS03040924200309050429,1,Charlette Fullinck,,R,11,118,5,,,1,27
DS03040924200309050429,1,Charlette Fullinck,,R,11,118,5,,,2,54
DS03040924200309050429,1,Charlette Fullinck,,R,11,118,5,,,3,79
DS03040924200309050429,1,Charlette Fullinck,,R,11,118,5,,,4,101
DS03040924200309050429,1,Charlette Fullinck,,R,11,118,5,,,5,114
DS03040924200309050430,1,Charlette Fullinck,,R,1,126,8,,,,
DS03040924200309050430,1,Charlette Fullinck,,R,11,138,9,,,,
DS03040924200309050433,1,Charlette Fullinck,,R,1,130,8,,,,
DS03040924200309050433,1,Charlette Fullinck,,R,11,118,5,,,1,33
DS03040924200309050433,1,Charlette Fullinck,,R,11,118,5,,,2,78
DS03040924200309050433,1,Charlette Fullinck,,R,11,118,5,,,3,93
DS03040924200309050433,1,Charlette Fullinck,,R,11,118,5,,,4,107
DS03040924200309060444,1,Charlette Fullinck,,R,4,113,4,,,1,29
DS03040924200309060444,1,Charlette Fullinck,,R,4,113,4,,,2,50
DS03040924200309060444,1,Charlette Fullinck,,R,4,113,4,,,3,80
DS03040924200309060444,1,Charlette Fullinck,,R,4,113,4,,,4,103
DS03040924200309060444,1,Charlette Fullinck,,R,14,110,4,,,,
DS03040924200309060445,1,Charlette Fullinck,,R,4,128,8,,,,
DS03040924200309060445,1,Charlette Fullinck,,R,14,133,10,,,,
DS03040924200309060448,1,Charlette Fullinck,,R,4,139,10,,,,
DS03040924200309060448,1,Charlette Fullinck,,R,14,140,11,,,,
DS03040924200309060451,1,Charlette Fullinck,,R,4,121,5,A,,1,24
DS03040924200309060451,1,Charlette Fullinck,,R,4,121,5,A,,2,50
DS03040924200309060451,1,Charlette Fullinck,,R,4,121,5,A,,3,71
DS03040924200309060451,1,Charlette Fullinck,,R,4,121,5,A,,4,96
DS03040924200309060451,1,Charlette Fullinck,,R,4,121,5,A,,5,114
DS03040924200309060451,1,Charlette Fullinck,,R,14,125,8,,,,
DS03040924200309060454,1,Charlette Fullinck,,R,4,119,6,C,1,1,40
DS03040924200309060454,1,Charlette Fullinck,,R,4,119,6,C,1,2,76
DS03040924200309060454,1,Charlette Fullinck,,R,4,119,6,C,1,3,96
DS03040924200309060454,1,Charlette Fullinck,,R,4,119,6,C,1,4,108
DS03040924200309060454,1,Charlette Fullinck,,R,14,115,5,,,1,39
DS03040924200309060454,1,Charlette Fullinck,,R,14,115,5,,,2,67
DS03040924200309060454,1,Charlette Fullinck,,R,14,115,5,,,3,85
DS03040924200309060454,1,Charlette Fullinck,,R,14,115,5,,,4,99
DS03040924200309060454,1,Charlette Fullinck,,R,14,115,5,,,5,110
DS03040924200309070464,1,Charlette Fullinck,,R,3,141,8,,,,
DS03040924200309070464,1,Charlette Fullinck,,R,13,139,9,,,,
DS03040924200309070465,1,Charlette Fullinck,,R,3,126,5,,,1,30
DS03040924200309070465,1,Charlette Fullinck,,R,3,126,5,,,2,70
DS03040924200309070465,1,Charlette Fullinck,,R,3,126,5,,,3,94
DS03040924200309070465,1,Charlette Fullinck,,R,3,126,5,,,4,112
DS03040924200309070465,1,Charlette Fullinck,,R,3,126,5,,,5,123
DS03040924200309070465,1,Charlette Fullinck,,R,13,116,5,,,,
DS03040924200309070470,1,Charlette Fullinck,,R,3,128,6,,,2,48
DS03040924200309070470,1,Charlette Fullinck,,R,3,128,6,,,3,87
DS03040924200309070470,1,Charlette Fullinck,,R,3,128,6,,,4,104
DS03040924200309070470,1,Charlette Fullinck,,R,3,128,6,,,5,115
DS03040924200309070470,1,Charlette Fullinck,,R,3,128,6,,,6,126
DS03040924200309070470,1,Charlette Fullinck,,R,13,127,6,,,,
DS03040924200309070471,1,Charlette Fullinck,,R,3,128,8,,,,
DS03040924200309070471,1,Charlette Fullinck,,R,13,128,6,,,,
DS03040924200309070472,1,Charlette Fullinck,,R,3,135,14,,,,
DS03040924200309070472,1,Charlette Fullinck,,R,13,129,8,,,,
DS03040924200309080483,1,Charlette Fullinck,,R,2,128,7,,,,
DS03040924200309080483,1,Charlette Fullinck,,R,12,137,10,C,1,,
DS03040924200309080484,1,Charlette Fullinck,,R,2,136,8,,,,
DS03040924200309080484,1,Charlette Fullinck,,R,12,129,11,,,,
DS03040924200309080485,1,Charlette Fullinck,,R,2,129,10,,,,
DS03040924200309080485,1,Charlette Fullinck,,R,12,129,8,,,,
DS03040924200309080489,1,Charlette Fullinck,,R,2,120,6,,,,
DS03040924200309080489,1,Charlette Fullinck,,R,12,138,11,,,,
DS03040924200309080490,1,Charlette Fullinck,,R,2,124,8,,,,
DS03040924200309080490,1,Charlette Fullinck,,R,12,121,10,C,1,,
DS03040924200309090500,1,Charlette Fullinck,,R,5,126,8,,,,
DS03040924200309090500,1,Charlette Fullinck,,R,15,131,12,,,,
DS03040924200309090501,1,Charlette Fullinck,,R,5,136,9,,,,
DS03040924200309090501,1,Charlette Fullinck,,R,15,122,7,C,1,,
DS03040924200309090506,1,Charlette Fullinck,,R,5,124,7,,,,
DS03040924200309090506,1,Charlette Fullinck,,R,15,120,10,,,,
DS03040924200309090507,1,Charlette Fullinck,,R,5,137,14,,,,
DS03040924200309090507,1,Charlette Fullinck,,R,15,124,10,,,,
DS03040924200309090508,1,Charlette Fullinck,,R,5,144,11,,,,
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,1,31
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,2,66
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,3,93
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,4,104
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,5,111
DS03040924200309090508,1,Charlette Fullinck,,R,15,120,6,,,6,118
DS03040924200309100517,1,Charlette Fullinck,,R,8,118,6,,,,
DS03040924200309100517,1,Charlette Fullinck,,R,18,125,7,,,,
DS03040924200309100518,1,Charlette Fullinck,,R,8,124,7,,,,
DS03040924200309100518,1,Charlette Fullinck,,R,18,117,6,,,,
DS03040924200309100520,1,Charlette Fullinck,,R,8,129,6,,,,
DS03040924200309100520,1,Charlette Fullinck,,R,18,143,8,,,,
DS03040924200309100525,1,Charlette Fullinck,,R,8,128,13,,,,
DS03040924200309100525,1,Charlette Fullinck,,R,18,128,8,,,,
DS03040924200309110537,1,Charlette Fullinck,,R,7,118,9,C,1,,
DS03040924200309110537,1,Charlette Fullinck,,R,17,121,12,,,,
DS03040924200309110538,1,Charlette Fullinck,,R,7,128,7,,,,
DS03040924200309110538,1,Charlette Fullinck,,R,17,129,16,C,1,,
DS03040924200309110539,1,Charlette Fullinck,,R,7,130,8,,,,
DS03040924200309110539,1,Charlette Fullinck,,R,17,124,6,,,,
DS03040924200309110540,1,Charlette Fullinck,,R,7,123,6,,,,
DS03040924200309110540,1,Charlette Fullinck,,R,17,112,5,,,,
DS03040924200309110545,1,Charlette Fullinck,,R,7,115,5,,,2,52
DS03040924200309110545,1,Charlette Fullinck,,R,7,115,5,,,3,74
DS03040924200309110545,1,Charlette Fullinck,,R,7,115,5,,,4,99
DS03040924200309110545,1,Charlette Fullinck,,R,7,115,5,,,5,112
DS03040924200309110545,1,Charlette Fullinck,,R,17,120,5,,,3,96
DS03040924200309110545,1,Charlette Fullinck,,R,17,120,5,,,4,108
DS03040924200309110545,1,Charlette Fullinck,,R,17,120,5,,,5,117
DS03040924200309120558,1,Charlette Fullinck,,R,1,124,9,,,,
DS03040924200309120558,1,Charlette Fullinck,,R,11,122,6,,,2,45
DS03040924200309120558,1,Charlette Fullinck,,R,11,122,6,,,3,72
DS03040924200309120558,1,Charlette Fullinck,,R,11,122,6,,,4,95
DS03040924200309120558,1,Charlette Fullinck,,R,11,122,6,,,5,109
DS03040924200309120558,1,Charlette Fullinck,,R,11,122,6,,,6,119
DS03040924200309120560,1,Charlette Fullinck,,R,1,137,9,,,,
DS03040924200309120560,1,Charlette Fullinck,,R,11,131,7,,,,
DS03040924200309120563,1,Charlette Fullinck,,R,1,141,8,,,,
DS03040924200309120563,1,Charlette Fullinck,,R,11,128,6,,,,
DS03040924200309120564,1,Charlette Fullinck,,R,1,134,12,C,1,,
DS03040924200309120564,1,Charlette Fullinck,,R,11,112,4,,,1,24
DS03040924200309120564,1,Charlette Fullinck,,R,11,112,4,,,2,54
DS03040924200309120564,1,Charlette Fullinck,,R,11,112,4,,,3,82
DS03040924200309120564,1,Charlette Fullinck,,R,11,112,4,,,4,104
DS03040924200309120566,1,Charlette Fullinck,,R,1,126,7,,,,
DS03040924200309120566,1,Charlette Fullinck,,R,11,130,8,,,,
DS03040924200309130574,1,Charlette Fullinck,,R,4,137,10,,,,
DS03040924200309130574,1,Charlette Fullinck,,R,14,109,4,,,,
DS03040924200309130575,1,Charlette Fullinck,,R,4,118,5,,,,
DS03040924200309130575,1,Charlette Fullinck,,R,14,120,6,,,,
DS03040924200309130581,1,Charlette Fullinck,,R,4,117,5,,,,
DS03040924200309130581,1,Charlette Fullinck,,R,14,139,11,,,,
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,1,26
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,2,47
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,3,77
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,4,102
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,5,114
DS03040924200309130582,1,Charlette Fullinck,,R,4,126,6,,,6,123
DS03040924200309130582,1,Charlette Fullinck,,R,14,117,5,,,1,29
DS03040924200309130582,1,Charlette Fullinck,,R,14,117,5,,,2,63
DS03040924200309130582,1,Charlette Fullinck,,R,14,117,5,,,3,84
DS03040924200309130582,1,Charlette Fullinck,,R,14,117,5,,,4,104
DS03040924200309130582,1,Charlette Fullinck,,R,14,117,5,,,5,113
DS03040924200309130584,1,Charlette Fullinck,,R,4,144,14,C,1,,
DS03040924200309130584,1,Charlette Fullinck,,R,14,135,13,C,1,,
DS03040924200309140592,1,Charlette Fullinck,,R,3,118,8,,,,
DS03040924200309140592,1,Charlette Fullinck,,R,13,116,5,,,,
DS03040924200309140593,1,Charlette Fullinck,,R,3,126,13,,,,
DS03040924200309140593,1,Charlette Fullinck,,R,13,131,15,,,,
DS03040924200309140596,1,Charlette Fullinck,,R,3,131,14,,,,
DS03040924200309140596,1,Charlette Fullinck,,R,13,125,12,,,,
DS03040924200309150607,1,Charlette Fullinck,,R,2,119,7,,,,
DS03040924200309150607,1,Charlette Fullinck,,R,12,131,12,,,,
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,1,39
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,2,58
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,3,77
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,4,99
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,5,110
DS03040924200309150610,1,Charlette Fullinck,,R,2,122,6,,,6,116
DS03040924200309150610,1,Charlette Fullinck,,R,12,125,9,,,,
DS03040924200309150611,1,Charlette Fullinck,,R,2,127,11,,,,
DS03040924200309150611,1,Charlette Fullinck,,R,12,117,8,,,,
DS03040924200309150613,1,Charlette Fullinck,,R,2,124,11,C,1,,
DS03040924200309150613,1,Charlette Fullinck,,R,12,118,9,,,,
DS03040924200309150614,1,Charlette Fullinck,,R,2,119,8,,,,
DS03040924200309150614,1,Charlette Fullinck,,R,12,118,10,C,1,,
DS03058200200310120003,4,Marsha Spafard,,R,3,133,9,,,,
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,1,18
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,2,49
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,3,78
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,4,99
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,5,111
DS03058200200310120003,4,Marsha Spafard,,R,13,125,6,,,6,122
DS03058200200310120004,4,Marsha Spafard,,R,3,121,6,,,,
DS03058200200310120004,4,Marsha Spafard,,R,13,122,6,,,,
DS03058200200310120006,4,Marsha Spafard,,R,3,127,6,C,1,,
DS03058200200310120006,4,Marsha Spafard,,R,13,136,7,,,,
DS03058200200310120008,4,Marsha Spafard,,R,3,125,6,,,,
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,1,20
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,2,46
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,3,69
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,4,100
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,5,112
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,6,119
DS03058200200310120008,4,Marsha Spafard,,R,13,130,7,,,7,128
DS03058200200310120009,4,Marsha Spafard,,R,3,136,6,C,1,,
DS03058200200310120009,4,Marsha Spafard,,R,13,129,6,,,,
DS03058200200310130021,4,Marsha Spafard,,R,2,112,5,C,1,2,52
DS03058200200310130021,4,Marsha Spafard,,R,2,112,5,C,1,3,73
DS03058200200310130021,4,Marsha Spafard,,R,2,112,5,C,1,4,97
DS03058200200310130021,4,Marsha Spafard,,R,12,131,6,,,,
DS03058200200310130022,4,Marsha Spafard,,R,2,108,4,,,,
DS03058200200310130022,4,Marsha Spafard,,R,12,138,9,,,,
DS03058200200310130024,4,Marsha Spafard,,R,2,130,6,D,,,
DS03058200200310130024,4,Marsha Spafard,,R,12,115,4,,,,
DS03058200200310130025,4,Marsha Spafard,,R,2,136,13,C,1,,
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,1,22
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,2,43
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,3,78
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,4,98
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,5,111
DS03058200200310130025,4,Marsha Spafard,,R,12,125,6,D,,6,122
DS03058200200310130027,4,Marsha Spafard,,R,2,120,5,,,,
DS03058200200310130027,4,Marsha Spafard,,R,12,141,7,,,,
DS03058200200310140041,4,Marsha Spafard,,R,15,109,4,D,,,
DS03058200200310140042,4,Marsha Spafard,,R,5,143,11,CD,1,,
DS03058200200310140042,4,Marsha Spafard,,R,15,125,5,D,,,
DS03058200200310140044,4,Marsha Spafard,,R,5,128,5,D,,,
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,1,24
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,2,51
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,3,80
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,4,100
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,5,116
DS03058200200310140044,4,Marsha Spafard,,R,15,132,7,C,1,6,124
DS03058200200310140045,4,Marsha Spafard,,R,5,137,6,D,,,
DS03058200200310140045,4,Marsha Spafard,,R,15,133,8,C,1,,
DS03058200200310150057,4,Marsha Spafard,,R,8,126,6,,,,
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,1,24
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,2,56
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,3,87
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,4,103
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,5,113
DS03058200200310150057,4,Marsha Spafard,,R,18,124,6,D,,6,123
DS03058200200310150058,4,Marsha Spafard,,R,8,124,7,C,1,,
DS03058200200310150060,4,Marsha Spafard,,R,8,115,6,,,2,41
DS03058200200310150060,4,Marsha Spafard,,R,8,115,6,,,3,69
DS03058200200310150060,4,Marsha Spafard,,R,8,115,6,,,4,89
DS03058200200310150060,4,Marsha Spafard,,R,8,115,6,,,5,103
DS03058200200310150060,4,Marsha Spafard,,R,8,115,6,,,6,113
DS03058200200310150060,4,Marsha Spafard,,R,18,142,13,D,,,
DS03058200200310150061,4,Marsha Spafard,,R,8,126,6,,,,
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,1,24
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,2,56
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,3,89
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,4,102
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,5,110
DS03058200200310150061,4,Marsha Spafard,,R,18,122,6,C,1,6,120
DS03058200200310160072,4,Marsha Spafard,,R,19,131,8,D,,,
DS03058200200310160073,4,Marsha Spafard,,R,7,120,6,D,,,
DS03058200200310160073,4,Marsha Spafard,,R,17,138,8,CD,1,,
DS03058200200310160076,4,Marsha Spafard,,R,7,128,9,C,1,,
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,1,19
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,2,49
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,3,89
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,4,108
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,5,121
DS03058200200310160076,4,Marsha Spafard,,R,17,131,6,D,,6,130
DS03058200200310160077,4,Marsha Spafard,,R,7,137,10,C,1,,
DS03058200200310160077,4,Marsha Spafard,,R,17,127,6,D,,,
DS03058200200310160079,4,Marsha Spafard,,R,7,153,10,C,1,,
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,2,43
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,3,70
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,4,95
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,5,111
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,6,120
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,7,127
DS03058200200310160079,4,Marsha Spafard,,R,17,132,8,D,,8,130
DS03058200200310190128,4,Marsha Spafard,,R,3,143,11,C,1,,
DS03058200200310190128,4,Marsha Spafard,,R,13,124,6,D,,,
DS03058200200310190129,4,Marsha Spafard,,R,3,124,6,D,,,
DS03058200200310190129,4,Marsha Spafard,,R,13,128,6,D,,,
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,1,23
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,2,55
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,3,85
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,4,106
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,5,116
DS03058200200310190131,4,Marsha Spafard,,R,3,128,6,C,1,6,127
DS03058200200310190131,4,Marsha Spafard,,R,13,125,6,D,,,
DS03058200200310190132,4,Marsha Spafard,,R,3,126,7,C,1,,
DS03058200200310190132,4,Marsha Spafard,,R,13,131,6,C,1,,
DS03058200200310200147,4,Marsha Spafard,,R,2,132,7,C,1,,
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,2,40
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,3,68
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,4,95
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,5,111
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,6,120
DS03058200200310200147,4,Marsha Spafard,,R,12,131,7,D,,7,128
DS03058200200310200148,4,Marsha Spafard,,R,2,131,6,,,,
DS03058200200310200148,4,Marsha Spafard,,R,12,117,6,A,,,
DS03058200200310200150,4,Marsha Spafard,,R,2,126,6,,,,
DS03058200200310200150,4,Marsha Spafard,,R,12,130,6,,,,
DS03058200200310200151,4,Marsha Spafard,,R,2,120,6,,,,
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,1,22
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,2,51
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,3,82
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,4,103
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,5,117
DS03058200200310200151,4,Marsha Spafard,,R,12,132,6,,,6,129
DS03058200200310210165,4,Marsha Spafard,,R,5,122,5,D,,,
DS03058200200310210165,4,Marsha Spafard,,R,15,137,9,,,,
DS03058200200310210166,4,Marsha Spafard,,R,5,135,6,,,,
DS03058200200310210166,4,Marsha Spafard,,R,15,120,6,,,2,43
DS03058200200310210166,4,Marsha Spafard,,R,15,120,6,,,3,76
DS03058200200310210166,4,Marsha Spafard,,R,15,120,6,,,4,91
DS03058200200310210166,4,Marsha Spafard,,R,15,120,6,,,5,103
DS03058200200310210166,4,Marsha Spafard,,R,15,120,6,,,6,116
DS03058200200310210168,4,Marsha Spafard,,R,5,116,6,,,,
DS03058200200310210168,4,Marsha Spafard,,R,15,133,6,D,,,
DS03058200200310210169,4,Marsha Spafard,,R,5,124,6,D,,,
DS03058200200310210169,4,Marsha Spafard,,R,15,133,7,,,,
DS03058200200310210171,4,Marsha Spafard,,R,5,118,6,D,,2,40
DS03058200200310210171,4,Marsha Spafard,,R,5,118,6,D,,3,67
DS03058200200310210171,4,Marsha Spafard,,R,5,118,6,D,,4,88
DS03058200200310210171,4,Marsha Spafard,,R,5,118,6,D,,5,106
DS03058200200310210171,4,Marsha Spafard,,R,5,118,6,D,,6,115
DS03058200200310210171,4,Marsha Spafard,,R,15,133,7,,,,
DS03058200200310220187,4,Marsha Spafard,,R,8,139,7,,,,
DS03058200200310220187,4,Marsha Spafard,,R,18,120,6,C,1,,
DS03058200200310220188,4,Marsha Spafard,,R,8,135,7,,,,
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,1,17
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,2,35
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,3,74
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,4,93
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,5,112
DS03058200200310220188,4,Marsha Spafard,,R,18,129,6,,,6,127
DS03058200200310220191,4,Marsha Spafard,,R,8,120,6,C,1,,
DS03058200200310220191,4,Marsha Spafard,,R,18,127,6,D,,,
DS03058200200310220192,4,Marsha Spafard,,R,8,122,6,,,,
DS03058200200310220192,4,Marsha Spafard,,R,18,136,11,C,1,,
DS03058200200310240227,4,Marsha Spafard,,R,1,124,6,,,,
DS03058200200310240227,4,Marsha Spafard,,R,11,143,9,D,,,
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,1,28
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,2,60
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,3,89
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,4,110
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,5,121
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,6,126
DS03058200200310240228,4,Marsha Spafard,,R,1,135,7,,,7,132
DS03058200200310240228,4,Marsha Spafard,,R,11,130,6,,,,
DS03058200200310240230,4,Marsha Spafard,,R,1,133,7,D,,,
DS03058200200310240230,4,Marsha Spafard,,R,11,122,6,,,,
DS03058200200310240231,4,Marsha Spafard,,R,1,134,6,C,1,,
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,1,15
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,2,56
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,3,89
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,4,110
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,5,120
DS03058200200310240231,4,Marsha Spafard,,R,11,131,6,D,,6,129
DS03058200200310250239,4,Marsha Spafard,,R,4,119,6,,,,
DS03058200200310250239,4,Marsha Spafard,,R,14,129,6,D,,,
DS03058200200310250241,4,Marsha Spafard,,R,4,141,11,C,1,,
DS03058200200310250241,4,Marsha Spafard,,R,14,128,6,,,,
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,2,44
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,3,70
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,4,100
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,5,116
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,6,125
DS03058200200310260251,4,Marsha Spafard,,R,3,134,7,D,,7,131
DS03058200200310260251,4,Marsha Spafard,,R,13,128,7,D,,,
DS03058200200310260252,4,Marsha Spafard,,R,3,135,11,D,,,
DS03058200200310260252,4,Marsha Spafard,,R,13,120,5,D,,,
DS03058200200310260261,4,Marsha Spafard,,R,3,117,5,D,,,
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,1,19
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,2,50
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,3,90
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,4,109
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,5,121
DS03058200200310260261,4,Marsha Spafard,,R,13,142,6,,,6,135
DS03058200200310260262,4,Marsha Spafard,,R,3,132,11,C,1,,
DS03058200200310260262,4,Marsha Spafard,,R,13,124,6,C,1,,
DS03058200200310270268,4,Marsha Spafard,,R,2,124,6,AD,,1,18
DS03058200200310270268,4,Marsha Spafard,,R,2,124,6,AD,,2,42
